date_week,revenue,tv_spend,google_search_spend,tiktok_spend,promotion,time_index,baseline_true,trend_true,seasonality_true,promotion_contribution_true,tv_adstock_true,google_search_adstock_true,tiktok_adstock_true,tv_contribution_true,google_search_contribution_true,tiktok_contribution_true,mu_true,noise_true
2023-03-20,1273.0134566764232,0.0,39.67047324054161,24.892617381426632,0,0.07096774193548387,1000.0,5.67741935483871,73.94881882701259,0.0,0.22183913847947107,0.5552045780773264,0.30627212188639236,39.288650635590486,112.58897633907219,38.66415672093093,1270.168021877445,2.8454347989782884
2023-03-27,1299.1052631649056,38.06784929173856,34.811965925061976,26.74767758510441,0,0.07741935483870968,1000.0,6.193548387096774,72.50303819324685,0.0,0.23912651502721513,0.4823683926850099,0.3900460920688896,42.240696655320214,104.49351938856883,47.370601600514476,1272.8014042247469,26.303858940158747
2023-04-03,1303.6134667628419,0.0,45.33535733398609,21.430268836362167,0,0.08387096774193549,1000.0,6.709677419354839,70.0,0.0,0.1662307812938962,0.5800508855975012,0.3703281237536014,29.648949163438555,114.95022631875202,45.416264961643584,1266.7251178631889,36.888348899653
2023-04-10,1327.443780490643,0.0,49.354284913806254,58.22256904145917,0,0.09032258064516129,1000.0,7.225806451612903,66.4762041804807,0.0,0.11294270826424946,0.6424560199893449,0.7306016795493145,20.24368408033325,120.09034164297901,71.91201294891742,1285.9480493043231,41.49573118631972
2023-04-17,1290.4586384999818,120.0,34.62770532539924,14.588587678671905,0,0.0967741935483871,1000.0,7.741935483870968,61.983035612634716,0.0,0.3912216463750647,0.4978532517740328,0.4381242548290379,67.03432574971919,106.36991305765089,51.88391237827158,1295.0131222821474,-4.554483782165618
2023-04-24,1250.4211994898267,12.978762341272901,47.26043720274056,3.1846854226920223,0,0.1032258064516129,1000.0,8.258064516129032,56.58601481191565,0.0,0.308286984938627,0.6036819212505513,0.20710163606063292,53.79802237831673,117.0241774164749,27.092748844981944,1262.7590279678184,-12.337828477991701
2023-05-01,1253.9263845022988,37.27941808291973,57.64199337698354,14.752625417981948,0,0.10967741935483871,1000.0,8.774193548387096,50.36384249463048,0.0,0.30668067285776757,0.7355849440553838,0.2303402139629537,53.5345879140786,125.97205421234915,29.914908326767566,1268.559586496213,-14.633201993914046
2023-05-08,1206.4106980321335,0.0,33.177704598797106,6.102190586253295,0,0.11612903225806452,1000.0,9.290322580645162,43.407251944277064,0.0,0.20717797445992361,0.5010119740359046,0.1531678431233075,36.76748123519326,106.74199939920956,20.321350721963842,1216.5284058812888,-10.117707849155197
2023-05-15,1213.3309265956389,19.471195089631706,49.2680471363855,7.223681023867694,0,0.12258064516129032,1000.0,9.806451612903226,35.81768591595721,0.0,0.19668042647802336,0.6257284930070485,0.133388076409417,34.95293774797864,118.81683742255198,17.770881115749052,1217.1647938151402,-3.8338672195013226
2023-05-22,1262.766819136854,76.96117346518994,43.17189923962805,26.39841424823094,0,0.12903225806451613,1000.0,10.32258064516129,27.70581737257813,0.0,0.33602744147787394,0.5856461854399391,0.31733708261281335,58.30672646230407,115.4560444151522,39.87350572956593,1251.6646746247618,11.1021445120923
2023-05-29,1240.1241018889793,8.494674233093956,34.43357558726129,33.11041487425473,0,0.13548387096774195,1000.0,10.838709677419356,19.189935623839496,0.0,0.2577550404521702,0.4844204123266926,0.4581155789914901,45.395019042464156,104.74722363259883,53.65467478765669,1233.8255627639785,6.298539125000824
2023-06-05,1222.6958046795753,5.843606668951677,55.99450103035322,20.51250327206504,0,0.14193548387096774,1000.0,11.35483870967742,10.394221401733596,0.0,0.19593124580149962,0.6941589414450718,0.38812396556050693,34.82315125782754,123.59203604274694,47.182716615024944,1227.3469640270105,-4.6511593474351995
2023-06-12,1158.577354464875,0.0,35.79276097140259,20.7948883823342,0,0.14838709677419354,1000.0,11.870967741935484,1.4469360258421382,0.0,0.11879949080274729,0.5206212704645097,0.36323917033317554,21.283873727996024,108.97295635885183,44.69913420372623,1188.2738680583518,-29.696513593476716
2023-06-19,1240.94061756752,69.24923125578563,47.91653909436436,29.048484022150657,0,0.15483870967741936,1000.0,12.387096774193548,-7.521448935522262,0.0,0.26488853086057546,0.61523402234879,0.43595012050229526,46.59520091489221,117.98010464984098,51.68757982566845,1221.1285332290731,19.812084338446674
2023-06-26,1136.2142980659746,22.040771195473706,30.130517640863758,51.244872474224515,0,0.16129032258064516,1000.0,12.903225806451612,-16.380154234578733,0.0,0.23819335411159498,0.4444382413903508,0.6870680853692627,42.08194306659427,99.51737063956573,69.67347483276139,1207.7958601107944,-71.58156204481979
2023-07-03,1189.6392302612785,52.64133001622026,55.56711512473889,15.821836102985507,0,0.16774193548387098,1000.0,13.419354838709678,-25.00000000000002,0.0,0.306389454238682,0.6816041543236869,0.43310933561935455,53.4868011951388,122.79891374934226,51.42993587532122,1216.135005658512,-26.495775397233558
2023-07-10,1250.4202555357324,0.0,38.40473813665127,15.970952922727154,1,0.17419354838709677,1000.0,13.935483870967742,-33.255289470323945,100.0,0.21149476133507986,0.5459710743475005,0.333010627190014,37.51142205922736,111.6620264930954,41.55627463575646,1271.409917588723,-20.989662052990624
2023-07-17,1108.8670150247767,0.0,33.33068445808951,3.92583296375954,0,0.18064516129032257,1000.0,14.451612903225806,-41.02564193578033,0.0,0.1362761596218933,0.46472124702432865,0.17231520762259725,24.378979679339157,102.24674078951563,22.757989295090002,1122.8096807313905,-13.942665706613642
2023-07-24,1193.1551685386123,21.84534326654304,41.03630876631328,13.593950501697194,0,0.1870967741935484,1000.0,14.967741935483872,-48.197748160112866,0.0,0.15204847463631013,0.5306650565446364,0.20473760108755265,27.159747606780268,110.06413663401118,26.802215905380073,1130.7960939215425,62.35907461706985
2023-07-31,1184.1430321878804,45.53232623142488,24.136480770793526,41.541939414002364,0,0.1935483870967742,1000.0,15.483870967741936,-54.66702268439402,0.0,0.22633460209951559,0.3635879362588247,0.49745234346771644,40.058522432945274,86.98683516174984,56.957721553271824,1144.819927431315,39.323104756565556
2023-08-07,1220.943032181079,66.04256503660531,49.76616297174699,38.45600710570905,0,0.2,1000.0,16.0,-60.339128918522306,0.0,0.33364095350140766,0.6035570405184071,0.5836568282555142,57.92193568470253,117.01364002506321,63.3735299978806,1193.969976789124,26.973055391954837
2023-08-14,1143.9987877047013,0.0,46.32656172335469,10.091840694755959,0,0.2064516129032258,1000.0,16.516129032258064,-65.13135478113318,0.0,0.22295793166889757,0.6148613564023716,0.33425682252049854,39.480392245371206,117.94984276868819,41.688528623904325,1150.5035378890886,-6.504750184387355
2023-08-21,1128.346078097907,11.11358145389953,38.31286311281362,13.63496658369705,0,0.2129032258064516,1000.0,17.032258064516128,-68.97381882799695,0.0,0.18218333953448396,0.5316430345836387,0.2698057529266781,32.43494570922524,110.16856209444953,34.55735612045916,1125.219303160653,3.126774937254004
2023-08-28,1144.5539860560198,53.94568562292217,40.871649364216054,6.322589220276788,0,0.21935483870967742,1000.0,17.548387096774192,-71.81048928083484,0.0,0.2625920353263658,0.5422924655164867,0.17108589828335838,46.20930271621332,111.28504492326232,22.602571765572613,1125.8348172209874,18.719168835032473
2023-09-04,1189.115194585008,79.63617712947817,37.46750275558501,39.073864126546475,0,0.22580645161290322,1000.0,18.064516129032256,-73.6000010968189,0.0,0.39508414659076724,0.5081118302366978,0.45932450710899314,67.63228749000095,107.56535083683599,53.75976150425555,1173.4219148633058,15.69327972170221
2023-09-11,1229.5481615963888,66.29159727964387,58.62668490312492,23.03089196674842,0,0.23225806451612904,1000.0,18.580645161290324,-74.31625916404242,0.0,0.45242630137512896,0.7269743624318926,0.4141640115351783,76.30044921831704,125.50592827293471,49.67954839126806,1195.7503118797677,33.79784971662119
2023-09-18,1160.177255157858,0.0,31.93708625502634,49.03472780608439,0,0.23870967741935484,1000.0,19.096774193548388,-73.94881882701259,0.0,0.3133574603930395,0.48605687740325404,0.6562452996698591,54.62791480701282,104.9484366432938,67.94554886249642,1172.669855679339,-12.492600521480993
2023-09-25,1222.9251221578706,21.451607331821524,55.12070155335728,13.04025006468725,0,0.24516129032258063,1000.0,19.612903225806452,-72.50303819324687,0.0,0.26929641948618543,0.6851663714610834,0.3927137093493951,47.334605596006874,123.02752046513666,47.6304136281697,1165.1024047218727,57.822717435997795
2023-10-02,1261.4694492184008,105.62310753853552,50.02643495145768,60.0,0,0.25161290322580643,1000.0,20.129032258064512,-70.0,0.0,0.45861857254005084,0.670648587548277,0.7572267670430157,77.21237543796545,122.0776844500953,73.17077359356581,1222.5898657396913,38.879583478709584
2023-10-09,1251.8136780487039,0.0,44.634109940676204,18.08829115139942,1,0.25806451612903225,1000.0,20.64516129032258,-66.47620418048069,100.0,0.32103300077803554,0.6102268439948667,0.48382605823592917,55.87932011255537,117.57031355430814,55.84064800850255,1283.4592387852078,-31.64556073650397
2023-10-16,1171.5248833087537,6.292877560648272,42.234534143865254,31.728153955868333,0,0.2645161290322581,1000.0,21.161290322580648,-61.98303561263472,0.0,0.23971803281472615,0.5725471734215738,0.5109306161264265,42.34129237446521,114.25713728049007,58.03459700259722,1173.8112813674984,-2.2863980587445707
2023-10-23,1153.882865257875,51.2634451124406,38.528992329293615,16.160881024479444,0,0.2709677419354839,1000.0,21.67741935483871,-56.58601481191565,0.0,0.29555102324745297,0.5254852888931282,0.3660455752073851,51.7024678909891,109.50567760525821,44.98394783904794,1171.2834978782182,-17.400632620343234
2023-10-30,1282.8529053887978,22.589639474281615,32.555293172687506,57.55038864670962,1,0.27741935483870966,1000.0,22.193548387096772,-50.36384249463051,100.0,0.2546353165546355,0.45235338415087933,0.7220432837092551,44.86877218252788,100.60147437807262,71.48996274269892,1288.7899151957658,-5.937009806967977
2023-11-06,1344.2222252530294,30.860569509894155,36.89280026358562,10.948061583233333,1,0.2838709677419355,1000.0,22.70967741935484,-43.40725194427712,100.0,0.24997744761294735,0.48399328616029336,0.39821869134944016,44.08154328742392,104.6945435073706,48.163097686005436,1276.2416099558775,67.98061529715184
2023-11-13,1155.9335773212736,0.0,43.94411073007894,23.10897771551684,0,0.2903225806451613,1000.0,23.225806451612904,-35.81768591595719,0.0,0.17498421332906314,0.5655361662255551,0.39020723527587986,31.179572079564664,113.59403250102359,47.386327246636114,1179.56805236288,-23.634475041606407
2023-11-20,1175.1050915539424,50.12921961701859,40.97633595966272,24.056409363530342,0,0.2967741935483871,1000.0,23.741935483870968,-27.705817372578178,0.0,0.252197852324855,0.5501877639117149,0.3967192305923083,44.457041047462226,112.08874198279048,48.01846789640097,1200.6003690379466,-25.495277484004177
2023-11-27,1204.9617635196578,0.0,25.576956699928637,17.841437226590408,0,0.3032258064516129,1000.0,24.258064516129032,-19.189935623839503,0.0,0.16038486713378278,0.38285775661278654,0.33682559295744363,28.624259097249496,90.22036631695403,41.96042014768911,1165.8731744541824,39.08858906547537
2023-12-04,1182.9448027388137,50.93316057039324,39.55660113423841,4.6011983954875895,0,0.3096774193548387,1000.0,24.774193548387096,-10.394221401733535,0.0,0.24739184826528265,0.49850849143757164,0.1806537741621582,43.643771910043505,106.4473922966161,23.808339587582225,1188.2794759408953,-5.334673202081506
2023-12-11,1196.3982895448812,47.39248244957819,43.96812565133897,13.463108866237985,0,0.3161290322580645,1000.0,25.29032258064516,-1.4469360258421489,0.0,0.2979411300637036,0.5686950859071901,0.20677281802852718,52.09692055130185,113.8946784197961,27.05237505334309,1216.8873605792437,-20.4890710343626
2023-12-18,1195.1279835373762,0.0,29.600403358992256,14.602863214294059,0,0.3225806451612903,1000.0,25.806451612903224,7.521448935522255,0.0,0.20071873863361275,0.4294764092000618,0.2287275420328068,35.65187295322398,97.40048427385074,29.7210952076256,1196.101352983126,-0.9733694457498011
2023-12-25,1249.4323161926197,41.434608876599874,54.261203567913256,4.57140601207389,0,0.32903225806451614,1000.0,26.322580645161292,16.380154234578697,0.0,0.24697172309563184,0.6646820459486643,0.13685764618104912,43.57258794096821,121.67313587979982,18.22054514457065,1226.1690038450784,23.26331234754145
2024-01-01,1238.7659431204393,0.0,29.300529490718183,60.0,0,0.33548387096774196,1000.0,26.838709677419356,25.000000000000046,0.0,0.16816049835449295,0.4454751831039222,0.6550647360706586,29.986766340917235,99.66079457921082,67.87691754660374,1249.363188144151,-10.597245023711885
2024-01-08,1299.1634682348815,0.0,41.592591086481626,60.0,0,0.3419354838709677,1000.0,27.354838709677416,33.25528947032397,0.0,0.11771234884814506,0.5327492773309277,0.8622678219815485,21.09089943951863,110.28629643069861,77.40133721417791,1269.3886612643964,29.774806970485066
2024-01-15,1193.300298428451,0.0,35.196114840471424,22.694618788278735,0,0.34838709677419355,1000.0,27.870967741935484,41.025641935780314,0.0,0.07473205627209571,0.4819749225922387,0.5718443861920112,13.42678377078218,104.44469422141468,62.55946508975399,1249.3275527596666,-56.02725433121544
2024-01-22,1270.0718503027958,0.0,47.95597245450197,35.9724484950566,0,0.3548387096774194,1000.0,28.38709677419355,48.19774816011285,0.0,0.052312439390467,0.6079259684643568,0.5885811407459877,9.407659016186098,117.37968296197285,63.70695450090714,1267.0791414133726,2.992708889423208
2024-01-29,1272.3729072070832,41.90115802900952,48.473141478553,18.15883303095329,0,0.36129032258064514,1000.0,28.903225806451612,54.66702268439401,0.0,0.13999027969447211,0.6386322796123884,0.4171096961900587,25.03492481087381,119.80561494634908,49.95537263489498,1278.3661608829636,-5.993253675880422
2024-02-05,1268.5726120521576,0.0,27.008264367274425,8.490241389278061,0,0.36774193548387096,1000.0,29.419354838709676,60.3391289185223,0.0,0.09074515489702993,0.41581414605494055,0.25171368081219736,16.289439617364152,95.38890942351078,32.453617171641234,1233.8904499697483,34.682162082409484
2024-02-12,1281.267408467649,20.051795930036725,42.67232349228686,13.659591263073175,0,0.3741935483870968,1000.0,29.935483870967744,65.13135478113318,0.0,0.11671774995152702,0.5383346367468609,0.23727519907457223,20.91430902498566,110.87449509444006,30.744796409815457,1257.6004391813424,23.666969286306475
2024-02-19,1315.73776260163,64.1010208486015,65.6997286280985,29.712178427655545,0,0.38064516129032255,1000.0,30.451612903225804,68.97381882799695,0.0,0.24542149903980537,0.8084643450645469,0.39219673452209386,43.3098003711659,129.38483549737725,47.58014871140373,1319.7002163111697,-3.962453709539706
2024-02-26,1327.41534071522,0.0,47.37192328570138,60.0,0,0.3870967741935484,1000.0,30.967741935483872,71.81048928083482,0.0,0.17179504932786374,0.6669938775311807,0.7568786938088377,30.622441095924238,121.83088273072103,73.15483645851968,1328.3863915014836,-0.9710507862635497
2024-03-04,1248.071737142033,0.0,53.16218241229861,50.56771171641347,0,0.3935483870967742,1000.0,31.483870967741936,73.6000010968189,0.0,0.1202565345295046,0.7004623704985373,0.8083667387052379,21.542429950210302,123.97719175375224,75.36985273384359,1325.9733465023671,-77.90160936033399
2024-03-11,1218.0024724794603,0.0,38.79607610656332,10.62808492001628,0,0.4,1000.0,32.0,74.31625916404242,0.0,0.08417957417065322,0.5539173842062435,0.42954841358654405,15.116633707412362,112.46139572778341,51.10520289294653,1284.9994914921847,-66.99701901272444
2024-03-18,1242.6595023183056,0.0,42.95909000050592,23.63097536553049,0,0.4064516129032258,1000.0,32.516129032258064,73.94881882701259,0.0,0.05892570191945726,0.5690136337314257,0.40804818497063644,10.594367127083485,113.92482472933659,49.10257648302585,1280.0867161987164,-37.427213880410775
2024-03-25,1372.8275841877437,0.0,59.751196051105865,17.984812544988987,1,0.4129032258064516,1000.0,33.03225806451613,72.50303819324687,100.0,0.034839774449347057,0.7511491259249463,0.34306625822958525,6.268623300458542,126.77877801770808,42.616895780040885,1381.1995933559706,-8.372009168226928
2024-04-01,1346.2054540934616,71.94822535509404,61.9462045772455,15.364005150813227,0,0.41935483870967744,1000.0,33.54838709677419,70.00000000000001,0.0,0.21526191602373596,0.8109902947167378,0.29091163224010513,38.15954918929602,129.48754246520286,36.956601770954954,1308.152080522228,38.05337357123356
2024-04-08,1399.674937407969,42.86931670460764,47.12447932529524,14.422095626030355,1,0.4258064516129032,1000.0,34.064516129032256,66.47620418048069,100.0,0.26134626498333563,0.6648592933203433,0.2605906095820177,45.99977544787387,121.68527522506758,33.49113442352188,1401.7169054059761,-2.041967998007138
2024-04-15,1273.6266426875902,78.04166690942198,47.93522132573757,28.56158685930925,0,0.432258064516129,1000.0,34.58064516129032,61.98303561263467,0.0,0.3801785865243501,0.6442804010478816,0.3898445669640034,65.31525896405198,120.22488010719846,47.350929533254174,1329.4547493784296,-55.828106690839356
2024-04-22,1316.6257076853344,75.32520113718286,36.298481164371665,9.834412234265432,0,0.43870967741935485,1000.0,35.096774193548384,56.58601481191565,0.0,0.46595798682356804,0.5160395769166405,0.25395296833141917,78.28697998386292,108.46372273902219,32.71629348988318,1311.1497852182322,5.475922467102197
2024-04-29,1297.837973016427,11.11784084053146,51.39244124245837,29.437513377673277,0,0.44516129032258067,1000.0,35.612903225806456,50.36384249463052,0.0,0.3556655166601142,0.6513939069770281,0.39581775142844167,61.45027300122384,120.74147587082695,47.931348851896864,1316.0998434443845,-18.261870427957522
2024-05-06,1250.3885775334502,51.64615242843528,36.315499435785476,10.087637853802814,0,0.45161290322580644,1000.0,36.12903225806451,43.40725194427713,0.0,0.38597982506559353,0.5176440409739971,0.259199934912787,66.2200750359212,108.6428763328234,33.329265571615366,1287.7285011427014,-37.339923609251066
2024-05-13,1271.5374972610095,34.515372270687564,42.601959601937,14.01431227987018,0,0.45806451612903226,1000.0,36.645161290322584,35.8176859159572,0.0,0.3617529688158335,0.5579497008633951,0.24376003167027877,62.41628906456753,112.85930103350314,31.51550119298503,1279.2539384973356,-7.7164412363262
2024-05-20,1378.2611946098807,0.0,40.05024604927295,15.261542589024915,1,0.4645161290322581,1000.0,37.16129032258065,27.705817372578178,100.0,0.2532270781710835,0.5387920267296052,0.2501015796323515,44.63095636603031,110.92220449311878,32.264117393304645,1352.6843859476123,25.57680866226834
2024-05-27,1227.1662430177716,10.888830942640578,35.5049228126749,16.364988975546147,0,0.47096774193548385,1000.0,37.677419354838705,19.189935623839585,0.0,0.1951428213625398,0.4864768599893376,0.263697085958008,34.686525627405366,104.9999170337906,33.85180741822107,1230.4056050580955,-3.2393620403238166
2024-06-03,1340.0155849234761,13.894563759423919,43.52571737232954,31.67899577412073,1,0.4774193548387097,1000.0,38.193548387096776,10.394221401733546,100.0,0.16690508674471152,0.5615695923656048,0.42238196111164855,29.767017929140447,113.21212870792439,50.44568017306427,1342.0125965989596,-1.9970116754835066
2024-06-10,1220.7864405441403,0.0,54.48816205383336,35.72387063842815,0,0.4838709677419355,1000.0,38.70967741935484,1.4469360258421595,0.0,0.10489814051167176,0.6935211593201032,0.5262384603538637,18.812713209333758,123.55258573764895,59.22405137925214,1241.745963771432,-20.959523227291587
2024-06-17,1371.4417436201063,53.5834994045,58.80563125051674,32.31802431119542,1,0.49032258064516127,1000.0,39.225806451612904,-7.52144893552218,100.0,0.2040623468743995,0.7659649131330177,0.533823072483313,36.229726966084336,127.50559636835146,59.800253108372665,1355.2399339588994,16.2018096612068
2024-06-24,1240.2531293024438,0.0,49.46995233684528,16.67812300877487,0,0.4967741935483871,1000.0,39.74193548387097,-16.380154234578747,0.0,0.14114331902979166,0.6808724217227219,0.3802267843032499,25.238424363577096,122.75159956728741,46.40481552903606,1217.756620709193,22.496508593250923
2024-07-01,1333.7414151573653,81.74555400305216,38.91294230160857,60.0,0,0.5032258064516129,1000.0,40.258064516129025,-24.999999999999975,0.0,0.30776750577301887,0.551245939822724,0.7524180338904074,53.712855639425655,112.19492542257476,72.94939648428827,1254.1152420624176,79.62617309494763
2024-07-08,1234.4518574083377,0.0,48.09162338622418,12.187894216228699,0,0.5096774193548387,1000.0,40.774193548387096,-33.255289470324016,0.0,0.21015859344791404,0.6232266539890723,0.4228341782554779,37.281293068025825,118.62005368713702,50.48753378295066,1213.9077846161767,20.544072792161003
2024-07-15,1169.7707914312493,40.127586991745815,35.03378750239229,14.93925947976804,0,0.5161290322580645,1000.0,41.29032258064516,-41.02564193578036,0.0,0.2535669560216395,0.49833892717355355,0.31852415260018363,44.68836837055743,106.42735686156551,40.00220320915647,1191.3826090861442,-21.611817654894747
2024-07-22,1166.485142916215,46.81656494577814,35.4923015804399,14.03788271479004,0,0.5225806451612903,1000.0,41.806451612903224,-48.19774816011285,0.0,0.3000329438476968,0.478252335281425,0.2677732272629836,52.44169685309001,103.97991921642658,34.32314610844756,1184.3534656307547,-17.86832271453968
2024-07-29,1211.6246943869075,55.32083251332903,43.59140006514388,23.42805405337364,0,0.5290322580645161,1000.0,42.322580645161295,-54.667022684394006,0.0,0.3546607309623817,0.5606254028780665,0.34133572260650435,61.290435731913924,113.12049674097165,42.435434139442435,1204.501924573095,7.122769813812462
2024-08-05,1231.965396503709,0.0,55.61146818964147,15.013606587611903,0,0.535483870967742,1000.0,42.83870967741936,-60.339128918522334,0.0,0.2482625116736672,0.7053141052722806,0.2865345391239981,43.79124670225944,124.26784462764184,36.46400976028963,1187.0226818490878,44.94271465462106
2024-08-12,1194.1202188465872,44.399246341889395,45.88606810556064,3.616888667675597,0,0.5419354838709678,1000.0,43.35483870967742,-65.13135478113318,0.0,0.28337726641147587,0.6305138613893289,0.15059448321252342,49.68502696238321,119.18860726310393,19.991372636637205,1167.0884907906684,27.031728055918915
2024-08-19,1243.005519570259,81.44972640451516,49.76411780465249,35.58359875891695,0,0.5483870967741935,1000.0,43.87096774193548,-68.97381882799694,0.0,0.414445039435655,0.6569200368935247,0.4161977610517042,70.60326901318194,121.13413763104147,49.870126218470745,1216.5046817766327,26.500837793626157
2024-08-26,1170.9441797724883,43.36663331528416,45.326441969027755,8.199614435230886,0,0.5548387096774193,1000.0,44.387096774193544,-71.81048928083482,0.0,0.39265857268696835,0.6148662301800804,0.24813554713929062,67.25698110937302,117.95023878317085,32.03256867143893,1189.8163960573415,-18.87221628485325
2024-09-02,1258.9023729745877,40.93560934564709,49.18180377532292,47.451868229863685,0,0.5612903225806452,1000.0,44.903225806451616,-73.60000109681889,0.0,0.38346057349293095,0.6475791827420626,0.5740041586913884,65.8276199973238,120.46601696378566,62.70981739152059,1220.306679062263,38.59569391232488
2024-09-09,1126.4134544509113,0.0,42.34470684962893,20.005647929577343,0,0.567741935483871,1000.0,45.41935483870968,-74.3162591640424,0.0,0.2622854283163165,0.5811929092484699,0.42969136762991617,46.157746608195886,115.05422355851465,51.11827744586926,1183.4333432872472,-57.01988883633586
2024-09-16,1277.6350733539753,120.0,48.9187033349351,34.168419044811856,0,0.5741935483870968,1000.0,45.935483870967744,-73.94881882701259,0.0,0.49479221900398235,0.6380384507202176,0.5136927514996723,82.44209997404889,119.7610612375481,58.25185506502968,1232.441681320582,45.19339203339336
2024-09-23,1203.9463308304173,0.0,40.43402878374811,28.979719121098785,0,0.5806451612903226,1000.0,46.45161290322581,-72.50303819324685,0.0,0.33789397822102674,0.5589039109531843,0.49531069906290137,58.60726758551422,112.95270767830318,56.7840451347496,1202.292595108546,1.6537357218712232
2024-09-30,1269.6891070714235,0.0,43.672858235833246,38.39316694858707,1,0.5870967741935483,1000.0,46.967741935483865,-70.00000000000001,100.0,0.2365257847547187,0.5776242773683812,0.5822092698781108,41.79807618743907,114.72795088596915,63.274853737566254,1296.7686227464585,-27.079515675034944
2024-10-07,1162.1603994370666,57.03500762979289,54.805136572743706,5.409904346599798,0,0.5935483870967742,1000.0,47.483870967741936,-66.47620418048074,0.0,0.3100880376414895,0.700113222466929,0.28699450983078967,54.093093511940076,123.95608190275718,36.515898157700136,1195.5727403596586,-33.412340922591916
2024-10-14,1190.8304825495557,119.25026875546776,38.611896120229794,8.374921795879594,0,0.6,1000.0,48.0,-61.983035612634765,0.0,0.5209683812793395,0.5518825652450573,0.1983685901687533,86.12047181442054,112.25863477549174,26.01644167703354,1210.412512654311,-19.582030104755393
2024-10-21,1238.3309110179625,0.0,36.82247257939182,43.7949191551512,0,0.6064516129032258,1000.0,48.516129032258064,-56.58601481191566,0.0,0.35804552532477846,0.5031493216802057,0.517530057988953,61.82843749180847,106.99174655493435,58.55175335587023,1219.3020516229553,19.02885939500721
2024-10-28,1161.9012769292526,53.375134929850766,39.83945220995827,2.7662702597666247,0,0.6129032258064516,1000.0,49.03225806451613,-50.36384249463052,0.0,0.3859721626869195,0.5255837661331295,0.2343816822093475,66.21888247264253,109.516379738233,30.399246049011104,1204.802923829772,-42.90164690051947
